,uuid,age,gender,dem_has_children,age_group,country_code,rural,dem_education_level,dem_full_time_job,normalized_job_code,question_bbi_2016wave4_basicincome_awareness,question_bbi_2016wave4_basicincome_vote,question_bbi_2016wave4_basicincome_effect,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_argumentsagainst
2524,1fa17640-dc12-0133-634b-0a81e8b09a82,41,Female,yes,40_65,ES,urban,high,yes,3161063d378eecc4581c5cdee46a2a6c,I know something about it,I would probably vote against it, work less,It reduces anxiety about financing basic needs | It creates more equality of opportunity,Only the people who need it most should get something from the state | It might encourage people to stop working | It is impossible to finance
2525,2616a240-d967-0133-aeaa-0a81e8b09a82,39,Male,no,26_39,ES,rural,medium,yes,3833bd699e7afe4665b595f282da0387,I understand it fully,I would vote for it, spend more time with my family,"It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",Foreigners might come to my country and take advantage of the benefit
2526,8dcd0450-d985-0133-34c3-0a81e8b09a82,44,Male,yes,40_65,ES,urban,high,yes,16b49a63ac3fcb90356c30187110ed94,I have heard just a little about it,I would probably vote against it, spend more time with my family,It reduces anxiety about financing basic needs,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit
2527,90d38390-dcbb-0133-169e-0a81e8b09a82,34,Female,yes,26_39,ES,city,medium,no,,I have heard just a little about it,I would probably vote for it, spend more time with my family,It reduces anxiety about financing basic needs,It increases dependence on the state
2528,6a5fecf0-d8ad-0133-6de7-0a81e8b09a82,39,Male,no,26_39,ES,urban,high,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would probably vote against it,A basic income would not affect my work choices,None of the above,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance
2529,673318e0-d9ac-0133-8b32-0a81e8b09a82,25,Female,no,14_25,ES,countryside,medium,yes,2ca138b991c50dc6696238e5ad800142,I know something about it,I would vote for it,A basic income would not affect my work choices,It reduces bureaucracy and administrative expenses,It might encourage people to stop working | It increases dependence on the state | Only the people who need it most should get something from the state
2530,b45cfe00-d99e-0133-9855-0a81e8b09a82,17,Female,no,14_25,ES,urban,medium,no,,I know something about it,I would vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering | It encourages financial independence and self-responsibility",It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state
2531,67314030-d8d9-0133-9392-0a81e8b09a82,28,Male,no,26_39,ES,urban,high,yes,5e93fd1a58c8a67b295f69d87d1a940d,I understand it fully,I would probably vote against it,A basic income would not affect my work choices,None of the above,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state
2532,8aaace80-d8d7-0133-1d16-0a81e8b09a82,36,Female,yes,26_39,ES,urban,high,yes,e605336f5a43949cb6b18054fd1937f1,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",It is impossible to finance | It might encourage people to stop working | Only the people who need it most should get something from the state
2533,f4fe9420-d99e-0133-997f-0a81e8b09a82,25,Female,no,14_25,ES,urban,high,yes,a2a9fbe67b4aa2b551ba0f3adac90a99,I know something about it,I would probably vote for it, look for a different job,It encourages financial independence and self-responsibility,It is impossible to finance
2534,02a6b1b0-dce9-0133-5233-0a81e8b09a82,46,Female,yes,40_65,ES,urban,medium,no,,I have heard just a little about it,I would vote for it, spend more time with my family,It reduces anxiety about financing basic needs | It creates more equality of opportunity,It might encourage people to stop working
2535,88289100-dd28-0133-6aed-0a81e8b09a82,54,Male,no,40_65,ES,city,medium,yes,c1b670eba9ccb65e7c99f7da116d5b9c,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It might encourage people to stop working | It increases dependence on the state | It is impossible to finance | Only the people who need it most should get something from the state
2536,bae0a4c0-d97f-0133-f7ad-0a81e8b09a82,27,Female,no,26_39,ES,country,medium,no,,I have heard just a little about it,I would probably vote against it, work less,It increases appreciation for household work and volunteering,It is impossible to finance | It might encourage people to stop working | Only the people who need it most should get something from the state
2537,b46e7c10-d906-0133-cec7-0a81e8b09a82,43,Male,no,40_65,ES,city,medium,yes,a4d5b8b38f9513825d0d94a981ebe962,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It might encourage people to stop working | It increases dependence on the state | It is impossible to finance
2538,fb181d80-d9a1-0133-faf0-0a81e8b09a82,39,Female,no,26_39,ES,non-rural,no education,no,,I have heard just a little about it,I would vote for it, spend more time with my family,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",It is impossible to finance | It might encourage people to stop working | Only the people who need it most should get something from the state | It increases dependence on the state
2539,ade88db0-d8f1-0133-1614-0a81e8b09a82,24,Male,no,14_25,ES,urban,high,yes,e7b3e1c6a32c7247cd4857e4c3574165,I know something about it,I would probably vote against it, look for a different job,None of the above,Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It might encourage people to stop working
2540,07c92b20-d964-0133-43c1-0a81e8b09a82,50,Male,no,40_65,ES,urban,medium,yes,a4d5b8b38f9513825d0d94a981ebe962,I know something about it,I would probably vote for it,A basic income would not affect my work choices,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",None of the above
2541,1bd9b030-d9b7-0133-9a1c-0a81e8b09a82,52,Male,yes,40_65,ES,urban,low,yes,ac9f868b5c3e7cb3f31bcead5dadeb71,I understand it fully,I would vote for it, gain additional skills,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state
2542,652b31e0-d8b3-0133-f62a-0a81e8b09a82,50,Male,yes,40_65,ES,urban,low,yes,76b0ba6af40991629e20dff36edd02a5,I have heard just a little about it,I would vote for it, stop working,"It increases solidarity, because it is funded by everyone",Foreigners might come to my country and take advantage of the benefit
2543,f0067030-d8ce-0133-68a0-0a81e8b09a82,19,Female,no,14_25,ES,non-rural,medium,no,,I understand it fully,I would probably vote against it,A basic income would not affect my work choices,None of the above,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state
2544,97842b70-d8d2-0133-5d8b-0a81e8b09a82,38,Male,no,26_39,ES,city,medium,yes,3833bd699e7afe4665b595f282da0387,I know something about it,I would probably vote for it, work less,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit
2545,b85bfa20-d985-0133-3582-0a81e8b09a82,30,Male,no,26_39,ES,urban,high,yes,0de6170ccbed08e62b2e5862d5846a43,I have never heard of it,I would vote for it, do more volunteering work,"It reduces anxiety about financing basic needs | It creates more equality of opportunity | It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone | It reduces bureaucracy and administrative expenses | It increases appreciation for household work and volunteering",It might encourage people to stop working | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state
